path,label,label_idx,is_pcr,md5,ahash,group_id,split
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1018.jpg,coccidiosis,0,0,9c0b032ba30e6adf016765444c929a61,12347894157843074687,23,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1019.jpg,coccidiosis,0,0,4513e4c97a7440915ee13c5325bcca8b,12273903644390566737,24,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.102.jpg,coccidiosis,0,0,ce146cbd1082ac44fa27a3ee22163b23,12273903644374838092,25,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1020.jpg,coccidiosis,0,0,55dfb0e7d71815e525f9d4d215ad0882,12273903640095599197,26,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1021.jpg,coccidiosis,0,0,2320d50e935782bf6ac27a622e7dc382,12264895345943038545,27,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1022.jpg,coccidiosis,0,0,fb3e2fcc3b378c79816a00d5f22b4883,12273903644441885265,28,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1023.jpg,coccidiosis,0,0,0238a87abcb10baf241cbd3878b619e2,12273903644374837837,29,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1024.jpg,coccidiosis,0,0,674cc9a19649fe620ef73834100918e1,12273903644374838100,30,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1025.jpg,coccidiosis,0,0,f6d3fc0ac7cc240ef1e3e76071773283,12273903627194710869,31,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1026.jpg,coccidiosis,0,0,a63076a100ff643523ce15d2d2d468ce,12273903640079870803,32,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1027.jpg,coccidiosis,0,0,4bb62d5f8754abda51f974ea26043c3c,12273873989745877643,33,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1028.jpg,coccidiosis,0,0,371e76aaea03bf224c524c6c3f963743,12273904743886466628,34,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1029.jpg,coccidiosis,0,0,162dac6c845ced237db3f74004d3556d,12273899246999415385,35,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.103.jpg,coccidiosis,0,0,78666d22f057c13747c2f80aced39cff,12273907973701938769,36,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1030.jpg,coccidiosis,0,0,2036444b8ea2fb9d50aa95125c5e67b4,12273903644374837849,37,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1031.jpg,coccidiosis,0,0,5ff58947660ecdaeb9725ecb79d89eeb,12273912371815492212,38,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1032.jpg,coccidiosis,0,0,11d5a0d41cf6e94248a50e1c3cd7c4cd,12273903644441881204,39,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1033.jpg,coccidiosis,0,0,e6a812933661a02701dae21a33d50fbc,12274466594330159692,40,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1034.jpg,coccidiosis,0,0,0ee69a229713503285cfe8bd2fb520fb,12273909068584889137,41,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1035.jpg,coccidiosis,0,0,e3a3414125a09b442285a9d54c343f7f,12560972936247357031,42,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1036.jpg,coccidiosis,0,0,2245000d46ad7cd6a1ea80675e3864a9,12273903644387551766,43,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1037.jpg,coccidiosis,0,0,94567e03aefbc02cfaea2f988e199e56,12273903760355733061,44,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1038.jpg,coccidiosis,0,0,55dceb1583e35e9b69b3f94f46e73aeb,12273903644390566485,45,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1039.jpg,coccidiosis,0,0,6b65dd3057fa45db1345ac8c0175d9e5,12273904722427226471,46,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.104.jpg,coccidiosis,0,0,f5d9eaaaaade6b80a897753afb77de66,12272795302579452433,47,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1040.jpg,coccidiosis,0,0,def9c2dfd0964782e9fdb89a8a889b3f,12273903644441946705,48,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1041.jpg,coccidiosis,0,0,4edeacc258fa18dc93505dc96c35565e,12273903643857031804,49,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1042.jpg,coccidiosis,0,0,3ecefca9238c0d35f1592966773ebd44,12273950787009099788,50,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1043.jpg,coccidiosis,0,0,5df0da4df91ab019a32f425a1859b7af,12326839322436630581,51,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1044.jpg,coccidiosis,0,0,06a0e5e5d4e6080878e6555d32c7956b,12281222200061963305,52,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1045.jpg,coccidiosis,0,0,9db02cd530c53bd74009848c3beb19a8,12273903725979214695,53,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1046.jpg,coccidiosis,0,0,088e73626b470fffcf2d5f8ee5f3e73a,12273903643838098005,54,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1047.jpg,coccidiosis,0,0,f381152896f1662a5e4a2411fef9e15b,12273622169398062933,55,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1048.jpg,coccidiosis,0,0,3e528626245c482e34b8a4cfa7b1aaa1,12273951153935689945,56,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1049.jpg,coccidiosis,0,0,5b6804dc2558c9d6b031665e678e4df0,12273975112697428120,57,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.105.jpg,coccidiosis,0,0,492439e88a82e4fd26edeea7fdb59b33,12255569074354567797,58,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1050.jpg,coccidiosis,0,0,125e1e58e88e1fc9135e9d7eb33ef599,12273903644375361621,59,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1051.jpg,coccidiosis,0,0,1d7853c31e830ed8c7328f0f0393fc0d,12273963189444194070,60,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1052.jpg,coccidiosis,0,0,e72264aa1bc86589427350d4ed412aca,12273903644441881177,61,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1053.jpg,coccidiosis,0,0,41aa67ae6360a3fca7d5c933c9d4263f,9377255702560227099,62,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1054.jpg,coccidiosis,0,0,5b4ebd1a5b3b783ab736a28f1209b3dc,12273903639610108540,63,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1055.jpg,coccidiosis,0,0,a0ae5722d773fec42b304a7842fddaf7,12273622169397866077,64,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1056.jpg,coccidiosis,0,0,60abe44d603f73233bf1bddb25ed59b2,12269093282279766609,65,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1057.jpg,coccidiosis,0,0,d4bd22f5de7cc45969b7f5cc542c3d9d,12273903644440963669,66,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1058.jpg,coccidiosis,0,0,370998b54742584af9b57385498bd5cf,12273622169398133622,67,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1059.jpg,coccidiosis,0,0,23899e44bebb5823c3a751f3d071b49b,12273903644374837789,68,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.106.jpg,coccidiosis,0,0,fe83d6eaae8d6dc3899a7b8c88c02a2a,12273922344663294492,69,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1060.jpg,coccidiosis,0,0,1cd14ede426e9b2537a44e380182023f,12273903627196934741,70,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1061.jpg,coccidiosis,0,0,20da792fd54c6110cf6f28354e8b556e,12273835594507184975,71,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1062.jpg,coccidiosis,0,0,eb97811961b7acfb80aa7c6e76e760b7,12255850406443072375,72,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1063.jpg,coccidiosis,0,0,fa84b4c966cf7d2aa4e3c75bb9ba1247,9610277480891324787,73,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1064.jpg,coccidiosis,0,0,2fef88326b46b0b0bd367ee1f3bfac48,12273892657864153949,74,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1065.jpg,coccidiosis,0,0,d4fd34c4bd42f11902d71ee67661b96d,12273644155604085588,75,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1066.jpg,coccidiosis,0,0,f3f32f29ec1b2e088ee298c7230b11ba,12273903644374772565,76,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1067.jpg,coccidiosis,0,0,8ac72046540714882c09774af39ac217,12273762602955871903,77,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1068.jpg,coccidiosis,0,0,eba5774e1332d2a073bed2243406d91f,9978826103126801751,78,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1069.jpg,coccidiosis,0,0,1d6d7553dee8f14d5cfbb6d6600298b9,12274435653402527285,79,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.107.jpg,coccidiosis,0,0,ac807339cbf16498fecc67b95c5da84a,12273903627161545047,80,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1070.jpg,coccidiosis,0,0,3bf99d1b09af2e1374d8cc6aff548fb9,12269400027575926473,81,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1071.jpg,coccidiosis,0,0,344a4c8388d57e619c156ee06a6e8d07,12273784828534323968,82,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1072.jpg,coccidiosis,0,0,f12c7756eb2e8611733a1b8b2344e4e7,12282976912840637451,83,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1073.jpg,coccidiosis,0,0,24ce1d066092fc3ac16e0c3f532577d4,12273903640080001656,84,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1074.jpg,coccidiosis,0,0,f2ffbbc9bb69eb19cf46656793444126,12273904722413856977,85,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1075.jpg,coccidiosis,0,0,f5277a9e51e9e296e4750b9d816b51a7,12273903644374837831,86,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1076.jpg,coccidiosis,0,0,2a940e3fe00899d91769991f5d451657,12273904469276799765,87,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1077.jpg,coccidiosis,0,0,825b4f48305554f5a2d7beee39304b62,12273903644441946705,88,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1078.jpg,coccidiosis,0,0,e806304713db1ce93fa149f11cd0b5e5,12275313257049862332,89,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1079.jpg,coccidiosis,0,0,4bfe3f089a628bece285a6df538b809e,12273899177675629949,90,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.108.jpg,coccidiosis,0,0,bdaee605a2027d81fd5081a733fd2ca3,12273903644374968901,91,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1080.jpg,coccidiosis,0,0,4da4e4b7240e2c8b869ad22662a70da4,12273622238184782424,92,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1081.jpg,coccidiosis,0,0,b78744f065605ba8cc01b1f1d6e6eae6,12273880498579363274,93,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1082.jpg,coccidiosis,0,0,b96e17c2d6476ebbfc1022545ef0ed59,12273960372299914498,94,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1083.jpg,coccidiosis,0,0,6c7f135a8c1be6d60710e94c7ad7a575,12270275289962892825,95,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1084.jpg,coccidiosis,0,0,24d29e160b2efd8d8586b8c272a3d335,12273908038059273034,96,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1085.jpg,coccidiosis,0,0,3f751f6ff66ee85e715d458dc18275da,12273903571377175125,97,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1086.jpg,coccidiosis,0,0,3988fbbd077a281831728c5ad3a02e1e,12273903575589424726,98,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1087.jpg,coccidiosis,0,0,395622d71213a2890533e5e765661aaa,12273903644374837845,99,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1088.jpg,coccidiosis,0,0,28594f068b371e763fafb432c61fda1c,12273901445350664903,100,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1089.jpg,coccidiosis,0,0,75842f8f4539b8b940677e57d178c764,12273903764516480849,101,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.109.jpg,coccidiosis,0,0,062e1624c438e644eeb6d0247ae85a90,12273903644374837831,102,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1090.jpg,coccidiosis,0,0,6ff48105565ae09cb19a76bce2391fa3,12274183969307077396,103,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1091.jpg,coccidiosis,0,0,92104dd927e22442ad0f1b27a366b1a6,12297735558920821969,104,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1092.jpg,coccidiosis,0,0,0bb4c996a598901c30c20ce6d209f6e5,12273921219382138389,105,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1093.jpg,coccidiosis,0,0,81e92fcd9da54a8d544395ad1cf6fdf8,12273810413471509160,106,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1094.jpg,coccidiosis,0,0,299b5fd5c5a2c91b1a4f4f73d160ec9b,12273903644374773333,107,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1095.jpg,coccidiosis,0,0,51b8c7e0bb01c1af49c0b57aa295e791,12273903575370428774,108,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1096.jpg,coccidiosis,0,0,beae8cfb423adb6c8fd44fc40530e06d,12273903644508728151,109,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1097.jpg,coccidiosis,0,0,34fcd6e76c1a3f62a9442cd6c512b0e2,12272795508318513265,110,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1098.jpg,coccidiosis,0,0,78668cb8a21891decd75889153e80303,12272782138219539031,111,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1099.jpg,coccidiosis,0,0,2da455c30a8965ad1e599e6aab0333ad,12273903644375034485,112,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.11.jpg,coccidiosis,0,0,a6e0e75048dc33cb7f4052056b1c4939,12273903643836787319,113,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.110.jpg,coccidiosis,0,0,b97a18061b2e845ff88a28d23eb554d6,12273904610088168971,114,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1100.jpg,coccidiosis,0,0,e2a05c6d8b51d45cf6e2ab68af06e2e7,12273903645583583829,115,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1101.jpg,coccidiosis,0,0,fd181cf26193a980928c342775f8bc5d,12273903644373264966,116,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1102.jpg,coccidiosis,0,0,21498fd1bd2737159ad51d77b2672a38,12273903644374968916,117,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1103.jpg,coccidiosis,0,0,bff8bc31c08870a1f908eeeac642643e,12255889241926460968,118,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1104.jpg,coccidiosis,0,0,51b396bce74f984316eb767df03710d2,12276155444188592705,119,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1105.jpg,coccidiosis,0,0,18c596725d86d95469f5a4ccddb65c45,12278141973971188394,120,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1106.jpg,coccidiosis,0,0,842c4570296b65d06577efc6e1d77816,12273734513581856455,121,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1107.jpg,coccidiosis,0,0,7e0ae7cc8fc1fad4901a53fb9981da84,12273903644390501917,122,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1108.jpg,coccidiosis,0,0,be46c38dbff48ada7019e3e450df19c3,12273916820948630100,123,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1109.jpg,coccidiosis,0,0,49fc639b6546a2786cb9b3b2d2d9d6ab,12273901439210742477,124,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.111.jpg,coccidiosis,0,0,fe2a34d07199f9801fadccf85322219e,12273903644391616080,125,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1110.jpg,coccidiosis,0,0,e1e61da35d41ad9d444e90b1e8565994,12276716173727673109,126,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1111.jpg,coccidiosis,0,0,c14c4c122c89faa0f280aa273c0fc5a7,12273903652965034566,127,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1112.jpg,coccidiosis,0,0,8a2690288208e8c40bfc626d43cd259a,12345961148503665749,128,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1113.jpg,coccidiosis,0,0,c6000854074f0accd83915c494b8c39f,12273908043342974582,129,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1114.jpg,coccidiosis,0,0,53098d4bcfed7e174c2041e90f16195f,12273903627211483741,130,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1115.jpg,coccidiosis,0,0,ae4cbd014743052f3664041ed30e659b,12201007114424724816,131,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1116.jpg,coccidiosis,0,0,84f1956dbbecd4bc8bca0bc98879e4fa,12273903644441877075,132,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1117.jpg,coccidiosis,0,0,360123c39145029ef2e30faa678f93cb,12273903567131950857,133,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1118.jpg,coccidiosis,0,0,a3e54338bad45d31627e57d469c16e39,12273903678615038485,134,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1119.jpg,coccidiosis,0,0,e45579611b0f00fc845d49d21a705886,12273971803392762175,135,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.112.jpg,coccidiosis,0,0,3e6895da4ae8723362a57d6df5b00065,12273903661818952296,136,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1120.jpg,coccidiosis,0,0,293297e25dc1d06b8d1779524b389d7f,12273644120989608471,137,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1121.jpg,coccidiosis,0,0,019c021cd9c371be32d53bd6e5498263,12273921219383045716,138,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1122.jpg,coccidiosis,0,0,502dd30bc51eec9e72e0b90888c41158,12273904675032698493,139,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1123.jpg,coccidiosis,0,0,48aaa7e48f6e79c6777e9b3a6f6739f0,12273901187890522972,140,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1124.jpg,coccidiosis,0,0,3fe832cfdf166d0785ef24897da0b65e,12273903674439347027,141,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1125.jpg,coccidiosis,0,0,076f10e4322fe9bfd5599a06860bdd19,12256522276733563724,142,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1126.jpg,coccidiosis,0,0,b21b78a6e3aabad5b338af6d9208206c,12273903644436703866,143,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1127.jpg,coccidiosis,0,0,3cadf0875b7b3f450b3c2d3fef681e5f,12273965294268749977,144,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1128.jpg,coccidiosis,0,0,3377c1f200c5ff3a2aebdb5e8fd5c15b,12273903343727141453,145,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1129.jpg,coccidiosis,0,0,0a68255712016c9c378cabff7c96b84f,12273916847607605827,146,test
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.113.jpg,coccidiosis,0,0,e072bf997d0c0a0bcea6702a38a4a62b,12276156522292620869,147,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1130.jpg,coccidiosis,0,0,78b30328f6d364971aadc5b2f495741f,12273903644341414492,148,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1131.jpg,coccidiosis,0,0,81e92fcd9da54a8d544395ad1cf6fdf8,12273810413471509160,106,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1132.jpg,coccidiosis,0,0,868cd61db33139043c9bf00ff0aa19da,12273622306904125012,149,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1133.jpg,coccidiosis,0,0,9f0fb796bb8b46efd3c0f726242d8231,12273908115431275101,150,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1134.jpg,coccidiosis,0,0,e913b63949d8c9ab72c8519003db4d22,12273622169465171796,151,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1135.jpg,coccidiosis,0,0,9ffa8178c4bfa06698366f272349b89e,12273903640364165744,152,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1136.jpg,coccidiosis,0,0,07d7490e8c373579af7414a0a55cc7ec,12297713688897213949,153,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1137.jpg,coccidiosis,0,0,4e4faf16c3e14c8be685a4a90ef798f9,12315732366431136354,154,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1138.jpg,coccidiosis,0,0,ba5c0e47e21b61112a30daf628a2002c,12273904400291834433,155,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1139.jpg,coccidiosis,0,0,403ddc11764129fb4b8b842310826bc4,12269967332684769861,156,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.114.jpg,coccidiosis,0,0,e6d360c2c05e6c7986ece84340c51c1c,12274150067859270492,157,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1140.jpg,coccidiosis,0,0,c97451cd6bae508c8d39585e346abd6f,12282036878177773651,158,val
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1141.jpg,coccidiosis,0,0,e3339f7774fa4436296424693ee9d8f1,12291544415107626412,159,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1142.jpg,coccidiosis,0,0,7b296bb640a66273bdfd3cd081affc1d,12282910826450233925,160,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1143.jpg,coccidiosis,0,0,87b390cacb7bfd205d108358d3f5ba1b,12273903644643263581,161,train
../Data/downloads/Kaggle/kaggle_chicken_disease/Train/cocci.1144.jpg,coccidiosis,0,0,6ee7113345408ea7c3f63e75c308dc6d,12273860788441350987,162,train
