path,label_path,clip,orig_split,split,n_objects,class_hist
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-28_jpg.rf.c20c34e85204a1f961de0d4e0d8de45e.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-28_jpg.rf.c20c34e85204a1f961de0d4e0d8de45e.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-29_jpg.rf.26239e4125b9b07d91585098d986e883.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-29_jpg.rf.26239e4125b9b07d91585098d986e883.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-30_jpg.rf.be515cdbc3262f6c59b5b72791c074df.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-30_jpg.rf.be515cdbc3262f6c59b5b72791c074df.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-31_jpg.rf.e14157c2eff035d665dd045524fb8b75.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-31_jpg.rf.e14157c2eff035d665dd045524fb8b75.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-32_jpg.rf.1b03c597885f7dc5db91581f163d2a27.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-32_jpg.rf.1b03c597885f7dc5db91581f163d2a27.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-34_jpg.rf.1bb7076c5109c4241415e307794e437a.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-34_jpg.rf.1bb7076c5109c4241415e307794e437a.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-36_jpg.rf.dd3782574a5270ff1082ab2580c11386.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-36_jpg.rf.dd3782574a5270ff1082ab2580c11386.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-37_jpg.rf.1538dffad60f3fa061406d42edee478b.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-37_jpg.rf.1538dffad60f3fa061406d42edee478b.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-38_jpg.rf.164f36e6a3595a5ebde07762e11eb9d6.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-38_jpg.rf.164f36e6a3595a5ebde07762e11eb9d6.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-39_jpg.rf.f67e90a4e09e9f6800d86990b50be6d5.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-39_jpg.rf.f67e90a4e09e9f6800d86990b50be6d5.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-3_jpg.rf.69aa1b470e77b238a9c901da74e11a73.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-3_jpg.rf.69aa1b470e77b238a9c901da74e11a73.txt,A-chicken-crossing-the-road,train,test,0,0
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-40_jpg.rf.e3b36b733ff6f52a3dc59d460204bd30.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-40_jpg.rf.e3b36b733ff6f52a3dc59d460204bd30.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-42_jpg.rf.bb1bdba4e72f31f4ef2edb144840a4cb.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-42_jpg.rf.bb1bdba4e72f31f4ef2edb144840a4cb.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-44_jpg.rf.a957708a078e833322a3c464690b8994.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-44_jpg.rf.a957708a078e833322a3c464690b8994.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-45_jpg.rf.3b8b45cbc9be042c219395b40fe6eea7.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-45_jpg.rf.3b8b45cbc9be042c219395b40fe6eea7.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-46_jpg.rf.a9a007dc634617004e2f8c36183d39bb.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-46_jpg.rf.a9a007dc634617004e2f8c36183d39bb.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-48_jpg.rf.9731fbf204ea015c947c197e18c372c9.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-48_jpg.rf.9731fbf204ea015c947c197e18c372c9.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-4_jpg.rf.b595df6c6bde8eff4354749bf5ff565d.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-4_jpg.rf.b595df6c6bde8eff4354749bf5ff565d.txt,A-chicken-crossing-the-road,train,test,0,0
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-50_jpg.rf.4ced72274c9529b1da7d819949819d85.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-50_jpg.rf.4ced72274c9529b1da7d819949819d85.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-51_jpg.rf.ed83ff37ad9d1d07b2bdfe8e4c016fe1.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-51_jpg.rf.ed83ff37ad9d1d07b2bdfe8e4c016fe1.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-52_jpg.rf.68fbf22255483d6e537ccc93078e5f92.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-52_jpg.rf.68fbf22255483d6e537ccc93078e5f92.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-53_jpg.rf.189bf9a702bf41d5387246ed1105421a.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-53_jpg.rf.189bf9a702bf41d5387246ed1105421a.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-55_jpg.rf.c5373151ae2b61e8a344a07966afd2dc.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-55_jpg.rf.c5373151ae2b61e8a344a07966afd2dc.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-56_jpg.rf.7d7c8c719ac27dc191883fce732c2641.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-56_jpg.rf.7d7c8c719ac27dc191883fce732c2641.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-57_jpg.rf.eb072b9062a6c36a7572e4d226e8ca22.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-57_jpg.rf.eb072b9062a6c36a7572e4d226e8ca22.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-58_jpg.rf.601b7208dc6d120bfc1c46a598563d51.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-58_jpg.rf.601b7208dc6d120bfc1c46a598563d51.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-59_jpg.rf.5b8fcef83846016d775741bce8c5aeea.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-59_jpg.rf.5b8fcef83846016d775741bce8c5aeea.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-5_jpg.rf.d5c82b63251cb10d8f179c1fc418d63b.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-5_jpg.rf.d5c82b63251cb10d8f179c1fc418d63b.txt,A-chicken-crossing-the-road,train,test,0,0
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-60_jpg.rf.ce3f5f201b0209c9bb6790137c3ab465.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-60_jpg.rf.ce3f5f201b0209c9bb6790137c3ab465.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-61_jpg.rf.a705f3d034962bfc7777a4966b9ad3e5.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-61_jpg.rf.a705f3d034962bfc7777a4966b9ad3e5.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-62_jpg.rf.67faafdef924d025a5747f1770d9ab8b.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-62_jpg.rf.67faafdef924d025a5747f1770d9ab8b.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-63_jpg.rf.8427455c8312fb4c6dd2bc0cc2b9c9f9.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-63_jpg.rf.8427455c8312fb4c6dd2bc0cc2b9c9f9.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-64_jpg.rf.8cf53ed12609ae1fd20dce861d9ec40e.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-64_jpg.rf.8cf53ed12609ae1fd20dce861d9ec40e.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-65_jpg.rf.3e0e1caa637b3df4d48c6e81254cfb0f.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-65_jpg.rf.3e0e1caa637b3df4d48c6e81254cfb0f.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-66_jpg.rf.de16a1bf0dff80f626138f13de966fb0.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-66_jpg.rf.de16a1bf0dff80f626138f13de966fb0.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-67_jpg.rf.2b167871e37bf18e0d7ba782da2d1ab8.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-67_jpg.rf.2b167871e37bf18e0d7ba782da2d1ab8.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-68_jpg.rf.40de706af6fc6a48b2f27586310aa6ce.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-68_jpg.rf.40de706af6fc6a48b2f27586310aa6ce.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-69_jpg.rf.6987e3443a6f1c6f1175672040ae4f64.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-69_jpg.rf.6987e3443a6f1c6f1175672040ae4f64.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-6_jpg.rf.e7990d1815cf58165b8979fe822d12c3.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-6_jpg.rf.e7990d1815cf58165b8979fe822d12c3.txt,A-chicken-crossing-the-road,train,test,0,0
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-70_jpg.rf.07b83546d906d9efcc99d9391b4b5111.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-70_jpg.rf.07b83546d906d9efcc99d9391b4b5111.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-71_jpg.rf.abc1752187f11c9a76d5c94f6e76e04b.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-71_jpg.rf.abc1752187f11c9a76d5c94f6e76e04b.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-72_jpg.rf.e4bd3cc69fffadad931372ae1139dc74.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-72_jpg.rf.e4bd3cc69fffadad931372ae1139dc74.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-73_jpg.rf.d153eca308eaa326b3e8b227d2cbbc28.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-73_jpg.rf.d153eca308eaa326b3e8b227d2cbbc28.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-74_jpg.rf.5c09fa9c4190ad80b8f46dd7bb256be8.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-74_jpg.rf.5c09fa9c4190ad80b8f46dd7bb256be8.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-75_jpg.rf.dc7218b06cfdebb3338a64106cd4d118.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-75_jpg.rf.dc7218b06cfdebb3338a64106cd4d118.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-76_jpg.rf.ce386a90e17d18d5853b3b755eef0f10.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-76_jpg.rf.ce386a90e17d18d5853b3b755eef0f10.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-7_jpg.rf.97235afd988d56f6b3b0023f73bfb474.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-7_jpg.rf.97235afd988d56f6b3b0023f73bfb474.txt,A-chicken-crossing-the-road,train,test,0,0
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/A-chicken-crossing-the-road_mp4-9_jpg.rf.8e859778e5404e8fb117af2c644ff6c7.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/A-chicken-crossing-the-road_mp4-9_jpg.rf.8e859778e5404e8fb117af2c644ff6c7.txt,A-chicken-crossing-the-road,train,test,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/chicken-3607863_1280_jpeg.rf.b065249607624858fb4660af30624ef1.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/chicken-3607863_1280_jpeg.rf.b065249607624858fb4660af30624ef1.txt,chicken-3607863,train,train,3,3
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/chicken-4151637_1280_jpeg.rf.238ade7c146b64006224f8a816961bd9.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/chicken-4151637_1280_jpeg.rf.238ade7c146b64006224f8a816961bd9.txt,chicken-4151637,train,train,1,1
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/chicken-4849979_1280_jpeg.rf.d32232c16f759014e22d58e2d5bc9b0f.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/chicken-4849979_1280_jpeg.rf.d32232c16f759014e22d58e2d5bc9b0f.txt,chicken-4849979,train,train,5,5
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/chickens-1_mp4-0_jpg.rf.3cc56a4601259886e088ebbc3e209c06.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/chickens-1_mp4-0_jpg.rf.3cc56a4601259886e088ebbc3e209c06.txt,chickens-1,train,train,3,3
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/chickens-1_mp4-10_jpg.rf.d23c2f027d4f3379bd664f4b8b01958b.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/chickens-1_mp4-10_jpg.rf.d23c2f027d4f3379bd664f4b8b01958b.txt,chickens-1,train,train,5,5
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/chickens-1_mp4-11_jpg.rf.5bc44ed16685c35f0fb1982f81f8e6cc.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/chickens-1_mp4-11_jpg.rf.5bc44ed16685c35f0fb1982f81f8e6cc.txt,chickens-1,train,train,5,5
../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/images/chickens-1_mp4-14_jpg.rf.6750830888220535111c23ee8b22226c.jpg,../../Data/downloads/Roboflow/Data/downloads/roboflow_tracking/train/labels/chickens-1_mp4-14_jpg.rf.6750830888220535111c23ee8b22226c.txt,chickens-1,train,train,5,5
